color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(0, 128, 0)","(0, 128, 3)","(-10, 119, 88)","(-10, 120, 89)",3.0,1.41421356237
"(0, 129, 0)","(0, 128, 2)","(-10, 120, 89)","(-10, 119, 89)",2.2360679775,1.0
"(0, 129, 0)","(0, 128, 3)","(-10, 120, 89)","(-10, 120, 89)",3.16227766017,0.0
"(0, 129, 0)","(0, 128, 4)","(-10, 120, 89)","(-11, 120, 90)",4.12310562562,1.41421356237
"(0, 129, 0)","(0, 128, 5)","(-10, 120, 89)","(-11, 120, 90)",5.09901951359,1.41421356237
"(0, 129, 0)","(0, 128, 6)","(-10, 120, 89)","(-11, 120, 90)",6.0827625303,1.41421356237
"(0, 129, 0)","(0, 129, 3)","(-10, 120, 89)","(-10, 121, 90)",3.0,1.41421356237
"(0, 129, 0)","(0, 129, 4)","(-10, 120, 89)","(-11, 121, 90)",4.0,1.73205080757
"(0, 129, 0)","(0, 130, 2)","(-10, 120, 89)","(-10, 121, 90)",2.2360679775,1.41421356237
"(0, 130, 0)","(0, 128, 3)","(-10, 121, 90)","(-10, 120, 89)",3.60555127546,1.41421356237
"(0, 130, 0)","(0, 128, 4)","(-10, 121, 90)","(-11, 120, 90)",4.472135955,1.41421356237
"(0, 130, 0)","(0, 128, 5)","(-10, 121, 90)","(-11, 120, 90)",5.38516480713,1.41421356237
"(0, 130, 0)","(0, 128, 6)","(-10, 121, 90)","(-11, 120, 90)",6.32455532034,1.41421356237
"(0, 130, 0)","(0, 128, 7)","(-10, 121, 90)","(-11, 120, 91)",7.28010988928,1.73205080757
"(0, 130, 0)","(0, 128, 8)","(-10, 121, 90)","(-11, 120, 91)",8.24621125124,1.73205080757
"(0, 130, 0)","(0, 128, 9)","(-10, 121, 90)","(-11, 120, 91)",9.21954445729,1.73205080757
"(0, 130, 0)","(0, 129, 2)","(-10, 121, 90)","(-10, 120, 90)",2.2360679775,1.0
"(0, 130, 0)","(0, 129, 3)","(-10, 121, 90)","(-10, 121, 90)",3.16227766017,0.0
"(0, 130, 0)","(0, 129, 4)","(-10, 121, 90)","(-11, 121, 90)",4.12310562562,1.0
"(0, 130, 0)","(0, 129, 5)","(-10, 121, 90)","(-11, 121, 91)",5.09901951359,1.41421356237
"(0, 130, 0)","(0, 129, 6)","(-10, 121, 90)","(-11, 121, 91)",6.0827625303,1.41421356237
"(0, 130, 0)","(0, 129, 7)","(-10, 121, 90)","(-11, 121, 91)",7.07106781187,1.41421356237
"(0, 130, 0)","(0, 130, 3)","(-10, 121, 90)","(-11, 121, 91)",3.0,1.41421356237
"(0, 130, 0)","(0, 130, 4)","(-10, 121, 90)","(-11, 122, 91)",4.0,1.73205080757
"(0, 130, 0)","(0, 130, 5)","(-10, 121, 90)","(-11, 122, 91)",5.0,1.73205080757
"(0, 130, 0)","(0, 131, 2)","(-10, 121, 90)","(-10, 122, 91)",2.2360679775,1.41421356237
"(0, 130, 0)","(0, 131, 3)","(-10, 121, 90)","(-11, 122, 91)",3.16227766017,1.73205080757
"(0, 131, 0)","(0, 129, 3)","(-10, 122, 91)","(-10, 121, 90)",3.60555127546,1.41421356237
"(0, 131, 0)","(0, 129, 4)","(-10, 122, 91)","(-11, 121, 90)",4.472135955,1.73205080757
"(0, 131, 0)","(0, 129, 5)","(-10, 122, 91)","(-11, 121, 91)",5.38516480713,1.41421356237
"(0, 131, 0)","(0, 129, 6)","(-10, 122, 91)","(-11, 121, 91)",6.32455532034,1.41421356237
"(0, 131, 0)","(0, 129, 7)","(-10, 122, 91)","(-11, 121, 91)",7.28010988928,1.41421356237
"(0, 131, 0)","(0, 129, 8)","(-10, 122, 91)","(-11, 121, 92)",8.24621125124,1.73205080757
"(0, 131, 0)","(0, 130, 2)","(-10, 122, 91)","(-10, 121, 90)",2.2360679775,1.41421356237
"(0, 131, 0)","(0, 130, 3)","(-10, 122, 91)","(-11, 121, 91)",3.16227766017,1.41421356237
"(0, 131, 0)","(0, 130, 4)","(-10, 122, 91)","(-11, 122, 91)",4.12310562562,1.0
"(0, 131, 0)","(0, 130, 5)","(-10, 122, 91)","(-11, 122, 91)",5.09901951359,1.0
"(0, 131, 0)","(0, 130, 6)","(-10, 122, 91)","(-11, 122, 92)",6.0827625303,1.41421356237
"(0, 131, 0)","(0, 130, 7)","(-10, 122, 91)","(-11, 122, 92)",7.07106781187,1.41421356237
"(0, 131, 0)","(0, 130, 8)","(-10, 122, 91)","(-11, 122, 92)",8.0622577483,1.41421356237
"(0, 131, 0)","(0, 131, 3)","(-10, 122, 91)","(-11, 122, 91)",3.0,1.0
"(0, 131, 0)","(0, 131, 4)","(-10, 122, 91)","(-11, 123, 92)",4.0,1.73205080757
"(0, 131, 0)","(0, 131, 5)","(-10, 122, 91)","(-11, 123, 92)",5.0,1.73205080757
"(0, 131, 0)","(0, 131, 6)","(-10, 122, 91)","(-11, 123, 92)",6.0,1.73205080757
"(0, 131, 0)","(0, 132, 2)","(-10, 122, 91)","(-10, 123, 92)",2.2360679775,1.41421356237
"(0, 131, 0)","(0, 132, 3)","(-10, 122, 91)","(-11, 123, 92)",3.16227766017,1.73205080757
"(0, 131, 0)","(0, 132, 4)","(-10, 122, 91)","(-11, 123, 92)",4.12310562562,1.73205080757
"(0, 132, 0)","(0, 130, 4)","(-10, 123, 91)","(-11, 122, 91)",4.472135955,1.41421356237
"(0, 132, 0)","(0, 130, 5)","(-10, 123, 91)","(-11, 122, 91)",5.38516480713,1.41421356237
"(0, 132, 0)","(0, 130, 6)","(-10, 123, 91)","(-11, 122, 92)",6.32455532034,1.73205080757
"(0, 132, 0)","(0, 130, 7)","(-10, 123, 91)","(-11, 122, 92)",7.28010988928,1.73205080757
"(0, 132, 0)","(0, 130, 8)","(-10, 123, 91)","(-11, 122, 92)",8.24621125124,1.73205080757
"(0, 132, 0)","(0, 131, 2)","(-10, 123, 91)","(-10, 122, 91)",2.2360679775,1.0
"(0, 132, 0)","(0, 131, 3)","(-10, 123, 91)","(-11, 122, 91)",3.16227766017,1.41421356237
"(0, 132, 0)","(0, 131, 4)","(-10, 123, 91)","(-11, 123, 92)",4.12310562562,1.41421356237
"(0, 132, 0)","(0, 131, 5)","(-10, 123, 91)","(-11, 123, 92)",5.09901951359,1.41421356237
"(0, 132, 0)","(0, 131, 6)","(-10, 123, 91)","(-11, 123, 92)",6.0827625303,1.41421356237
"(0, 132, 0)","(0, 132, 3)","(-10, 123, 91)","(-11, 123, 92)",3.0,1.41421356237
"(0, 132, 0)","(0, 132, 4)","(-10, 123, 91)","(-11, 123, 92)",4.0,1.41421356237
"(0, 133, 0)","(0, 131, 4)","(-10, 124, 92)","(-11, 123, 92)",4.472135955,1.41421356237
"(0, 133, 0)","(0, 131, 5)","(-10, 124, 92)","(-11, 123, 92)",5.38516480713,1.41421356237
"(0, 133, 0)","(0, 131, 6)","(-10, 124, 92)","(-11, 123, 92)",6.32455532034,1.41421356237
"(0, 133, 0)","(0, 131, 7)","(-10, 124, 92)","(-11, 123, 93)",7.28010988928,1.73205080757
"(0, 133, 0)","(0, 131, 8)","(-10, 124, 92)","(-11, 123, 93)",8.24621125124,1.73205080757
"(0, 133, 0)","(0, 132, 2)","(-10, 124, 92)","(-10, 123, 92)",2.2360679775,1.0
"(0, 133, 0)","(0, 132, 3)","(-10, 124, 92)","(-11, 123, 92)",3.16227766017,1.41421356237
"(0, 133, 0)","(0, 132, 4)","(-10, 124, 92)","(-11, 123, 92)",4.12310562562,1.41421356237
"(0, 133, 0)","(0, 132, 5)","(-10, 124, 92)","(-11, 124, 93)",5.09901951359,1.41421356237
"(0, 133, 0)","(0, 132, 6)","(-10, 124, 92)","(-11, 124, 93)",6.0827625303,1.41421356237
"(0, 133, 0)","(0, 132, 7)","(-10, 124, 92)","(-11, 124, 93)",7.07106781187,1.41421356237
"(0, 133, 0)","(0, 133, 3)","(-10, 124, 92)","(-11, 124, 93)",3.0,1.41421356237
"(0, 133, 0)","(0, 133, 4)","(-10, 124, 92)","(-11, 124, 93)",4.0,1.41421356237
"(0, 133, 0)","(0, 133, 5)","(-10, 124, 92)","(-11, 125, 93)",5.0,1.73205080757
"(0, 133, 0)","(0, 134, 2)","(-10, 124, 92)","(-11, 125, 93)",2.2360679775,1.73205080757
"(0, 134, 0)","(0, 132, 5)","(-10, 125, 93)","(-11, 124, 93)",5.38516480713,1.41421356237
"(0, 134, 0)","(0, 132, 6)","(-10, 125, 93)","(-11, 124, 93)",6.32455532034,1.41421356237
"(0, 134, 0)","(0, 132, 7)","(-10, 125, 93)","(-11, 124, 93)",7.28010988928,1.41421356237
"(0, 134, 0)","(0, 133, 2)","(-10, 125, 93)","(-11, 124, 93)",2.2360679775,1.41421356237
"(0, 134, 0)","(0, 133, 3)","(-10, 125, 93)","(-11, 124, 93)",3.16227766017,1.41421356237
"(0, 134, 0)","(0, 133, 4)","(-10, 125, 93)","(-11, 124, 93)",4.12310562562,1.41421356237
"(0, 134, 0)","(0, 133, 5)","(-10, 125, 93)","(-11, 125, 93)",5.09901951359,1.0
"(0, 134, 0)","(0, 133, 6)","(-10, 125, 93)","(-11, 125, 94)",6.0827625303,1.41421356237
"(0, 134, 0)","(0, 133, 7)","(-10, 125, 93)","(-11, 125, 94)",7.07106781187,1.41421356237
"(0, 134, 0)","(0, 134, 3)","(-10, 125, 93)","(-11, 125, 94)",3.0,1.41421356237
"(0, 134, 0)","(0, 134, 4)","(-10, 125, 93)","(-11, 125, 94)",4.0,1.41421356237
"(0, 134, 0)","(0, 134, 5)","(-10, 125, 93)","(-11, 125, 94)",5.0,1.41421356237
"(0, 134, 0)","(0, 134, 6)","(-10, 125, 93)","(-11, 126, 94)",6.0,1.73205080757
"(0, 134, 0)","(0, 135, 2)","(-10, 125, 93)","(-11, 126, 94)",2.2360679775,1.73205080757
"(0, 134, 0)","(0, 135, 3)","(-10, 125, 93)","(-11, 126, 94)",3.16227766017,1.73205080757
"(0, 135, 0)","(0, 133, 5)","(-10, 126, 93)","(-11, 125, 93)",5.38516480713,1.41421356237
"(0, 135, 0)","(0, 133, 6)","(-10, 126, 93)","(-11, 125, 94)",6.32455532034,1.73205080757
"(0, 135, 0)","(0, 133, 7)","(-10, 126, 93)","(-11, 125, 94)",7.28010988928,1.73205080757
"(0, 135, 0)","(0, 134, 2)","(-10, 126, 93)","(-11, 125, 93)",2.2360679775,1.41421356237
"(0, 135, 0)","(0, 134, 3)","(-10, 126, 93)","(-11, 125, 94)",3.16227766017,1.73205080757
"(0, 135, 0)","(0, 134, 4)","(-10, 126, 93)","(-11, 125, 94)",4.12310562562,1.73205080757
"(0, 135, 0)","(0, 134, 5)","(-10, 126, 93)","(-11, 125, 94)",5.09901951359,1.73205080757
"(0, 135, 0)","(0, 134, 6)","(-10, 126, 93)","(-11, 126, 94)",6.0827625303,1.41421356237
"(0, 135, 0)","(0, 135, 3)","(-10, 126, 93)","(-11, 126, 94)",3.0,1.41421356237
"(0, 136, 0)","(0, 134, 6)","(-10, 127, 94)","(-11, 126, 94)",6.32455532034,1.41421356237
"(0, 136, 0)","(0, 135, 2)","(-10, 127, 94)","(-11, 126, 94)",2.2360679775,1.41421356237
"(0, 136, 0)","(0, 135, 3)","(-10, 127, 94)","(-11, 126, 94)",3.16227766017,1.41421356237
"(0, 136, 0)","(0, 135, 4)","(-10, 127, 94)","(-11, 126, 95)",4.12310562562,1.73205080757
"(0, 136, 0)","(0, 135, 5)","(-10, 127, 94)","(-11, 126, 95)",5.09901951359,1.73205080757
"(0, 136, 0)","(0, 135, 6)","(-10, 127, 94)","(-11, 127, 95)",6.0827625303,1.41421356237
"(0, 136, 0)","(0, 136, 3)","(-10, 127, 94)","(-11, 127, 95)",3.0,1.41421356237
"(0, 136, 0)","(0, 136, 4)","(-10, 127, 94)","(-11, 127, 95)",4.0,1.41421356237
"(0, 136, 0)","(0, 137, 2)","(-10, 127, 94)","(-11, 128, 95)",2.2360679775,1.73205080757
"(0, 137, 0)","(0, 135, 4)","(-11, 128, 95)","(-11, 126, 95)",4.472135955,2.0
"(0, 137, 0)","(0, 135, 5)","(-11, 128, 95)","(-11, 126, 95)",5.38516480713,2.0
"(0, 137, 0)","(0, 135, 6)","(-11, 128, 95)","(-11, 127, 95)",6.32455532034,1.0
"(0, 137, 0)","(0, 135, 7)","(-11, 128, 95)","(-12, 127, 95)",7.28010988928,1.41421356237
"(0, 137, 0)","(0, 135, 8)","(-11, 128, 95)","(-12, 127, 96)",8.24621125124,1.73205080757
"(0, 137, 0)","(0, 135, 9)","(-11, 128, 95)","(-12, 127, 96)",9.21954445729,1.73205080757
"(0, 137, 0)","(0, 135, 10)","(-11, 128, 95)","(-12, 127, 96)",10.1980390272,1.73205080757
"(0, 137, 0)","(0, 136, 2)","(-11, 128, 95)","(-11, 127, 95)",2.2360679775,1.0
"(0, 137, 0)","(0, 136, 3)","(-11, 128, 95)","(-11, 127, 95)",3.16227766017,1.0
"(0, 137, 0)","(0, 136, 4)","(-11, 128, 95)","(-11, 127, 95)",4.12310562562,1.0
"(0, 137, 0)","(0, 136, 5)","(-11, 128, 95)","(-11, 127, 96)",5.09901951359,1.41421356237
"(0, 137, 0)","(0, 136, 6)","(-11, 128, 95)","(-12, 127, 96)",6.0827625303,1.73205080757
"(0, 137, 0)","(0, 136, 7)","(-11, 128, 95)","(-12, 128, 96)",7.07106781187,1.41421356237
"(0, 137, 0)","(0, 136, 8)","(-11, 128, 95)","(-12, 128, 96)",8.0622577483,1.41421356237
"(0, 137, 0)","(0, 137, 3)","(-11, 128, 95)","(-11, 128, 96)",3.0,1.0
"(0, 137, 0)","(0, 137, 4)","(-11, 128, 95)","(-11, 128, 96)",4.0,1.0
"(0, 137, 0)","(0, 137, 5)","(-11, 128, 95)","(-11, 128, 96)",5.0,1.0
"(0, 137, 0)","(0, 138, 2)","(-11, 128, 95)","(-11, 129, 96)",2.2360679775,1.41421356237
"(0, 137, 0)","(0, 138, 3)","(-11, 128, 95)","(-11, 129, 96)",3.16227766017,1.41421356237
"(0, 138, 0)","(0, 135, 4)","(-11, 128, 95)","(-11, 126, 95)",5.0,2.0
"(0, 138, 0)","(0, 135, 5)","(-11, 128, 95)","(-11, 126, 95)",5.83095189485,2.0
"(0, 138, 0)","(0, 135, 6)","(-11, 128, 95)","(-11, 127, 95)",6.7082039325,1.0
"(0, 138, 0)","(0, 135, 7)","(-11, 128, 95)","(-12, 127, 95)",7.61577310586,1.41421356237
"(0, 138, 0)","(0, 135, 8)","(-11, 128, 95)","(-12, 127, 96)",8.54400374532,1.73205080757
"(0, 138, 0)","(0, 135, 9)","(-11, 128, 95)","(-12, 127, 96)",9.48683298051,1.73205080757
"(0, 138, 0)","(0, 135, 10)","(-11, 128, 95)","(-12, 127, 96)",10.4403065089,1.73205080757
"(0, 138, 0)","(0, 136, 1)","(-11, 128, 95)","(-11, 127, 94)",2.2360679775,1.41421356237
"(0, 138, 0)","(0, 136, 2)","(-11, 128, 95)","(-11, 127, 95)",2.82842712475,1.0
"(0, 138, 0)","(0, 136, 3)","(-11, 128, 95)","(-11, 127, 95)",3.60555127546,1.0
"(0, 138, 0)","(0, 136, 4)","(-11, 128, 95)","(-11, 127, 95)",4.472135955,1.0
"(0, 138, 0)","(0, 136, 5)","(-11, 128, 95)","(-11, 127, 96)",5.38516480713,1.41421356237
"(0, 138, 0)","(0, 136, 6)","(-11, 128, 95)","(-12, 127, 96)",6.32455532034,1.73205080757
"(0, 138, 0)","(0, 136, 7)","(-11, 128, 95)","(-12, 128, 96)",7.28010988928,1.41421356237
"(0, 138, 0)","(0, 136, 8)","(-11, 128, 95)","(-12, 128, 96)",8.24621125124,1.41421356237
"(0, 138, 0)","(0, 137, 2)","(-11, 128, 95)","(-11, 128, 95)",2.2360679775,0.0
"(0, 138, 0)","(0, 137, 3)","(-11, 128, 95)","(-11, 128, 96)",3.16227766017,1.0
"(0, 138, 0)","(0, 137, 4)","(-11, 128, 95)","(-11, 128, 96)",4.12310562562,1.0
"(0, 138, 0)","(0, 137, 5)","(-11, 128, 95)","(-11, 128, 96)",5.09901951359,1.0
"(0, 138, 0)","(0, 138, 3)","(-11, 128, 95)","(-11, 129, 96)",3.0,1.41421356237
"(0, 139, 0)","(0, 136, 5)","(-11, 129, 96)","(-11, 127, 96)",5.83095189485,2.0
"(0, 139, 0)","(0, 136, 7)","(-11, 129, 96)","(-12, 128, 96)",7.61577310586,1.41421356237
"(0, 139, 0)","(0, 136, 8)","(-11, 129, 96)","(-12, 128, 96)",8.54400374532,1.41421356237
"(0, 139, 0)","(0, 136, 9)","(-11, 129, 96)","(-12, 128, 97)",9.48683298051,1.73205080757
"(0, 139, 0)","(0, 136, 10)","(-11, 129, 96)","(-12, 128, 97)",10.4403065089,1.73205080757
"(0, 139, 0)","(0, 136, 11)","(-11, 129, 96)","(-12, 128, 97)",11.401754251,1.73205080757
"(0, 139, 0)","(0, 137, 1)","(-11, 129, 96)","(-11, 128, 95)",2.2360679775,1.41421356237
"(0, 139, 0)","(0, 137, 2)","(-11, 129, 96)","(-11, 128, 95)",2.82842712475,1.41421356237
"(0, 139, 0)","(0, 137, 3)","(-11, 129, 96)","(-11, 128, 96)",3.60555127546,1.0
"(0, 139, 0)","(0, 137, 4)","(-11, 129, 96)","(-11, 128, 96)",4.472135955,1.0
"(0, 139, 0)","(0, 137, 5)","(-11, 129, 96)","(-11, 128, 96)",5.38516480713,1.0
"(0, 139, 0)","(0, 137, 6)","(-11, 129, 96)","(-12, 128, 97)",6.32455532034,1.73205080757
"(0, 139, 0)","(0, 137, 7)","(-11, 129, 96)","(-12, 129, 97)",7.28010988928,1.41421356237
"(0, 139, 0)","(0, 137, 8)","(-11, 129, 96)","(-12, 129, 97)",8.24621125124,1.41421356237
"(0, 139, 0)","(0, 137, 9)","(-11, 129, 96)","(-12, 129, 97)",9.21954445729,1.41421356237
"(0, 139, 0)","(0, 138, 2)","(-11, 129, 96)","(-11, 129, 96)",2.2360679775,0.0
"(0, 139, 0)","(0, 138, 3)","(-11, 129, 96)","(-11, 129, 96)",3.16227766017,0.0
"(0, 139, 0)","(0, 138, 4)","(-11, 129, 96)","(-11, 129, 97)",4.12310562562,1.0
"(0, 139, 0)","(0, 138, 5)","(-11, 129, 96)","(-11, 129, 97)",5.09901951359,1.0
"(0, 139, 0)","(0, 138, 6)","(-11, 129, 96)","(-12, 129, 97)",6.0827625303,1.41421356237
"(0, 139, 0)","(0, 139, 3)","(-11, 129, 96)","(-11, 130, 97)",3.0,1.41421356237
"(0, 139, 0)","(0, 139, 4)","(-11, 129, 96)","(-11, 130, 97)",4.0,1.41421356237
"(0, 140, 0)","(0, 137, 7)","(-11, 130, 97)","(-12, 129, 97)",7.61577310586,1.41421356237
"(0, 140, 0)","(0, 137, 8)","(-11, 130, 97)","(-12, 129, 97)",8.54400374532,1.41421356237
"(0, 140, 0)","(0, 137, 9)","(-11, 130, 97)","(-12, 129, 97)",9.48683298051,1.41421356237
"(0, 140, 0)","(0, 137, 10)","(-11, 130, 97)","(-12, 129, 98)",10.4403065089,1.73205080757
"(0, 140, 0)","(0, 137, 11)","(-11, 130, 97)","(-12, 129, 98)",11.401754251,1.73205080757
"(0, 140, 0)","(0, 138, 1)","(-11, 130, 97)","(-11, 129, 96)",2.2360679775,1.41421356237
"(0, 140, 0)","(0, 138, 2)","(-11, 130, 97)","(-11, 129, 96)",2.82842712475,1.41421356237
"(0, 140, 0)","(0, 138, 3)","(-11, 130, 97)","(-11, 129, 96)",3.60555127546,1.41421356237
"(0, 140, 0)","(0, 138, 4)","(-11, 130, 97)","(-11, 129, 97)",4.472135955,1.0
"(0, 140, 0)","(0, 138, 5)","(-11, 130, 97)","(-11, 129, 97)",5.38516480713,1.0
"(0, 140, 0)","(0, 138, 6)","(-11, 130, 97)","(-12, 129, 97)",6.32455532034,1.41421356237
"(0, 140, 0)","(0, 138, 7)","(-11, 130, 97)","(-12, 129, 98)",7.28010988928,1.73205080757
"(0, 140, 0)","(0, 138, 8)","(-11, 130, 97)","(-12, 130, 98)",8.24621125124,1.41421356237
"(0, 140, 0)","(0, 138, 9)","(-11, 130, 97)","(-12, 130, 98)",9.21954445729,1.41421356237
"(0, 140, 0)","(0, 138, 10)","(-11, 130, 97)","(-12, 130, 98)",10.1980390272,1.41421356237
"(0, 140, 0)","(0, 139, 2)","(-11, 130, 97)","(-11, 130, 97)",2.2360679775,0.0
"(0, 140, 0)","(0, 139, 3)","(-11, 130, 97)","(-11, 130, 97)",3.16227766017,0.0
"(0, 140, 0)","(0, 139, 4)","(-11, 130, 97)","(-11, 130, 97)",4.12310562562,0.0
"(0, 140, 0)","(0, 139, 5)","(-11, 130, 97)","(-12, 130, 98)",5.09901951359,1.41421356237
"(0, 140, 0)","(0, 139, 6)","(-11, 130, 97)","(-12, 130, 98)",6.0827625303,1.41421356237
"(0, 140, 0)","(0, 139, 7)","(-11, 130, 97)","(-12, 130, 98)",7.07106781187,1.41421356237
"(0, 140, 0)","(0, 140, 3)","(-11, 130, 97)","(-11, 131, 98)",3.0,1.41421356237
"(0, 140, 0)","(0, 140, 4)","(-11, 130, 97)","(-11, 131, 98)",4.0,1.41421356237
"(0, 140, 0)","(0, 140, 5)","(-11, 130, 97)","(-12, 131, 98)",5.0,1.73205080757
"(0, 141, 0)","(0, 138, 4)","(-11, 131, 97)","(-11, 129, 97)",5.0,2.0
"(0, 141, 0)","(0, 138, 5)","(-11, 131, 97)","(-11, 129, 97)",5.83095189485,2.0
"(0, 141, 0)","(0, 138, 8)","(-11, 131, 97)","(-12, 130, 98)",8.54400374532,1.73205080757
"(0, 141, 0)","(0, 138, 9)","(-11, 131, 97)","(-12, 130, 98)",9.48683298051,1.73205080757
"(0, 141, 0)","(0, 138, 10)","(-11, 131, 97)","(-12, 130, 98)",10.4403065089,1.73205080757
"(0, 141, 0)","(0, 139, 1)","(-11, 131, 97)","(-11, 130, 96)",2.2360679775,1.41421356237
"(0, 141, 0)","(0, 139, 2)","(-11, 131, 97)","(-11, 130, 97)",2.82842712475,1.0
"(0, 141, 0)","(0, 139, 3)","(-11, 131, 97)","(-11, 130, 97)",3.60555127546,1.0
"(0, 141, 0)","(0, 139, 4)","(-11, 131, 97)","(-11, 130, 97)",4.472135955,1.0
"(0, 141, 0)","(0, 139, 5)","(-11, 131, 97)","(-12, 130, 98)",5.38516480713,1.73205080757
"(0, 141, 0)","(0, 139, 6)","(-11, 131, 97)","(-12, 130, 98)",6.32455532034,1.73205080757
"(0, 141, 0)","(0, 139, 7)","(-11, 131, 97)","(-12, 130, 98)",7.28010988928,1.73205080757
"(0, 141, 0)","(0, 140, 2)","(-11, 131, 97)","(-11, 131, 97)",2.2360679775,0.0
"(0, 141, 0)","(0, 140, 3)","(-11, 131, 97)","(-11, 131, 98)",3.16227766017,1.0
"(0, 141, 0)","(0, 140, 4)","(-11, 131, 97)","(-11, 131, 98)",4.12310562562,1.0
"(0, 141, 0)","(0, 140, 5)","(-11, 131, 97)","(-12, 131, 98)",5.09901951359,1.41421356237
"(0, 141, 0)","(0, 141, 3)","(-11, 131, 97)","(-11, 132, 98)",3.0,1.41421356237
"(0, 142, 0)","(0, 139, 8)","(-11, 132, 98)","(-12, 131, 99)",8.54400374532,1.73205080757
"(0, 142, 0)","(0, 139, 9)","(-11, 132, 98)","(-12, 131, 99)",9.48683298051,1.73205080757
"(0, 142, 0)","(0, 139, 10)","(-11, 132, 98)","(-12, 131, 99)",10.4403065089,1.73205080757
"(0, 142, 0)","(0, 140, 2)","(-11, 132, 98)","(-11, 131, 97)",2.82842712475,1.41421356237
"(0, 142, 0)","(0, 140, 3)","(-11, 132, 98)","(-11, 131, 98)",3.60555127546,1.0
"(0, 142, 0)","(0, 140, 4)","(-11, 132, 98)","(-11, 131, 98)",4.472135955,1.0
"(0, 142, 0)","(0, 140, 5)","(-11, 132, 98)","(-12, 131, 98)",5.38516480713,1.41421356237
"(0, 142, 0)","(0, 140, 6)","(-11, 132, 98)","(-12, 131, 99)",6.32455532034,1.73205080757
"(0, 142, 0)","(0, 140, 7)","(-11, 132, 98)","(-12, 131, 99)",7.28010988928,1.73205080757
"(0, 142, 0)","(0, 140, 8)","(-11, 132, 98)","(-12, 131, 99)",8.24621125124,1.73205080757
"(0, 142, 0)","(0, 141, 2)","(-11, 132, 98)","(-11, 132, 98)",2.2360679775,0.0
"(0, 142, 0)","(0, 141, 3)","(-11, 132, 98)","(-11, 132, 98)",3.16227766017,0.0
"(0, 142, 0)","(0, 141, 4)","(-11, 132, 98)","(-12, 132, 99)",4.12310562562,1.41421356237
"(0, 142, 0)","(0, 141, 5)","(-11, 132, 98)","(-12, 132, 99)",5.09901951359,1.41421356237
"(0, 142, 0)","(0, 141, 6)","(-11, 132, 98)","(-12, 132, 99)",6.0827625303,1.41421356237
"(0, 142, 0)","(0, 142, 3)","(-11, 132, 98)","(-11, 133, 99)",3.0,1.41421356237
"(0, 142, 0)","(0, 142, 4)","(-11, 132, 98)","(-12, 133, 99)",4.0,1.73205080757
"(0, 142, 0)","(0, 143, 2)","(-11, 132, 98)","(-11, 133, 99)",2.2360679775,1.41421356237
"(0, 143, 0)","(0, 140, 9)","(-11, 133, 99)","(-12, 132, 100)",9.48683298051,1.73205080757
"(0, 143, 0)","(0, 141, 2)","(-11, 133, 99)","(-11, 132, 98)",2.82842712475,1.41421356237
"(0, 143, 0)","(0, 141, 3)","(-11, 133, 99)","(-11, 132, 98)",3.60555127546,1.41421356237
"(0, 143, 0)","(0, 141, 4)","(-11, 133, 99)","(-12, 132, 99)",4.472135955,1.41421356237
"(0, 143, 0)","(0, 141, 5)","(-11, 133, 99)","(-12, 132, 99)",5.38516480713,1.41421356237
"(0, 143, 0)","(0, 141, 6)","(-11, 133, 99)","(-12, 132, 99)",6.32455532034,1.41421356237
"(0, 143, 0)","(0, 141, 7)","(-11, 133, 99)","(-12, 132, 100)",7.28010988928,1.73205080757
"(0, 143, 0)","(0, 141, 8)","(-11, 133, 99)","(-12, 132, 100)",8.24621125124,1.73205080757
"(0, 143, 0)","(0, 141, 9)","(-11, 133, 99)","(-12, 133, 100)",9.21954445729,1.41421356237
"(0, 143, 0)","(0, 142, 2)","(-11, 133, 99)","(-11, 132, 99)",2.2360679775,1.0
"(0, 143, 0)","(0, 142, 3)","(-11, 133, 99)","(-11, 133, 99)",3.16227766017,0.0
"(0, 143, 0)","(0, 142, 4)","(-11, 133, 99)","(-12, 133, 99)",4.12310562562,1.0
"(0, 143, 0)","(0, 142, 5)","(-11, 133, 99)","(-12, 133, 100)",5.09901951359,1.41421356237
"(0, 143, 0)","(0, 142, 6)","(-11, 133, 99)","(-12, 133, 100)",6.0827625303,1.41421356237
"(0, 143, 0)","(0, 142, 7)","(-11, 133, 99)","(-12, 133, 100)",7.07106781187,1.41421356237
"(0, 143, 0)","(0, 143, 3)","(-11, 133, 99)","(-12, 134, 100)",3.0,1.73205080757
"(0, 143, 0)","(0, 143, 4)","(-11, 133, 99)","(-12, 134, 100)",4.0,1.73205080757
"(0, 143, 0)","(0, 143, 5)","(-11, 133, 99)","(-12, 134, 100)",5.0,1.73205080757
"(0, 143, 0)","(0, 144, 2)","(-11, 133, 99)","(-11, 134, 100)",2.2360679775,1.41421356237
"(0, 143, 0)","(0, 144, 3)","(-11, 133, 99)","(-12, 134, 100)",3.16227766017,1.73205080757
"(0, 144, 0)","(0, 141, 9)","(-11, 134, 100)","(-12, 133, 100)",9.48683298051,1.41421356237
"(0, 144, 0)","(0, 142, 3)","(-11, 134, 100)","(-11, 133, 99)",3.60555127546,1.41421356237
"(0, 144, 0)","(0, 142, 4)","(-11, 134, 100)","(-12, 133, 99)",4.472135955,1.73205080757
