color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(0, 0, 128)","(0, 0, 131)","(-23, 19, 39)","(-23, 19, 40)",3.0,1.0
"(0, 0, 128)","(0, 0, 132)","(-23, 19, 39)","(-24, 19, 40)",4.0,1.41421356237
"(0, 0, 128)","(0, 0, 133)","(-23, 19, 39)","(-24, 20, 40)",5.0,1.73205080757
"(0, 0, 128)","(0, 1, 130)","(-23, 19, 39)","(-23, 20, 40)",2.2360679775,1.41421356237
"(0, 0, 129)","(0, 0, 132)","(-23, 19, 39)","(-24, 19, 40)",3.0,1.41421356237
"(0, 0, 129)","(0, 0, 133)","(-23, 19, 39)","(-24, 20, 40)",4.0,1.73205080757
"(0, 0, 130)","(0, 0, 133)","(-23, 19, 40)","(-24, 20, 40)",3.0,1.41421356237
"(0, 0, 130)","(0, 0, 134)","(-23, 19, 40)","(-24, 20, 41)",4.0,1.73205080757
"(0, 0, 130)","(0, 0, 135)","(-23, 19, 40)","(-24, 20, 41)",5.0,1.73205080757
"(0, 0, 130)","(0, 0, 136)","(-23, 19, 40)","(-24, 20, 41)",6.0,1.73205080757
"(0, 0, 130)","(0, 1, 128)","(-23, 19, 40)","(-23, 20, 40)",2.2360679775,1.0
"(0, 0, 130)","(0, 1, 132)","(-23, 19, 40)","(-24, 20, 41)",2.2360679775,1.73205080757
"(0, 0, 130)","(0, 2, 128)","(-23, 19, 40)","(-23, 21, 40)",2.82842712475,2.0
"(0, 0, 131)","(0, 0, 128)","(-23, 19, 40)","(-23, 19, 39)",3.0,1.0
"(0, 0, 131)","(0, 0, 134)","(-23, 19, 40)","(-24, 20, 41)",3.0,1.73205080757
"(0, 0, 131)","(0, 0, 135)","(-23, 19, 40)","(-24, 20, 41)",4.0,1.73205080757
"(0, 0, 131)","(0, 0, 136)","(-23, 19, 40)","(-24, 20, 41)",5.0,1.73205080757
"(0, 0, 131)","(0, 1, 128)","(-23, 19, 40)","(-23, 20, 40)",3.16227766017,1.0
"(0, 0, 131)","(0, 1, 129)","(-23, 19, 40)","(-23, 20, 40)",2.2360679775,1.0
"(0, 0, 131)","(0, 2, 128)","(-23, 19, 40)","(-23, 21, 40)",3.60555127546,2.0
"(0, 0, 132)","(0, 0, 128)","(-24, 19, 40)","(-23, 19, 39)",4.0,1.41421356237
"(0, 0, 132)","(0, 0, 129)","(-24, 19, 40)","(-23, 19, 39)",3.0,1.41421356237
"(0, 0, 132)","(0, 0, 135)","(-24, 19, 40)","(-24, 20, 41)",3.0,1.41421356237
"(0, 0, 132)","(0, 0, 136)","(-24, 19, 40)","(-24, 20, 41)",4.0,1.41421356237
"(0, 0, 132)","(0, 1, 128)","(-24, 19, 40)","(-23, 20, 40)",4.12310562562,1.41421356237
"(0, 0, 132)","(0, 1, 129)","(-24, 19, 40)","(-23, 20, 40)",3.16227766017,1.41421356237
"(0, 0, 132)","(0, 1, 130)","(-24, 19, 40)","(-23, 20, 40)",2.2360679775,1.41421356237
"(0, 0, 133)","(0, 0, 128)","(-24, 20, 40)","(-23, 19, 39)",5.0,1.73205080757
"(0, 0, 133)","(0, 0, 129)","(-24, 20, 40)","(-23, 19, 39)",4.0,1.73205080757
"(0, 0, 133)","(0, 0, 130)","(-24, 20, 40)","(-23, 19, 40)",3.0,1.41421356237
"(0, 0, 133)","(0, 0, 136)","(-24, 20, 40)","(-24, 20, 41)",3.0,1.0
"(0, 0, 133)","(0, 0, 137)","(-24, 20, 40)","(-24, 20, 42)",4.0,2.0
"(0, 0, 133)","(0, 1, 128)","(-24, 20, 40)","(-23, 20, 40)",5.09901951359,1.0
"(0, 0, 133)","(0, 1, 129)","(-24, 20, 40)","(-23, 20, 40)",4.12310562562,1.0
"(0, 0, 133)","(0, 1, 130)","(-24, 20, 40)","(-23, 20, 40)",3.16227766017,1.0
"(0, 0, 133)","(0, 1, 131)","(-24, 20, 40)","(-23, 20, 41)",2.2360679775,1.41421356237
"(0, 0, 133)","(0, 2, 128)","(-24, 20, 40)","(-23, 21, 40)",5.38516480713,1.41421356237
"(0, 0, 133)","(0, 2, 129)","(-24, 20, 40)","(-23, 21, 41)",4.472135955,1.73205080757
"(0, 0, 133)","(0, 2, 130)","(-24, 20, 40)","(-23, 21, 41)",3.60555127546,1.73205080757
"(0, 0, 133)","(0, 2, 131)","(-24, 20, 40)","(-24, 21, 41)",2.82842712475,1.41421356237
"(0, 0, 133)","(0, 2, 132)","(-24, 20, 40)","(-24, 21, 41)",2.2360679775,1.41421356237
"(0, 0, 134)","(0, 0, 130)","(-24, 20, 41)","(-23, 19, 40)",4.0,1.73205080757
"(0, 0, 134)","(0, 0, 131)","(-24, 20, 41)","(-23, 19, 40)",3.0,1.73205080757
"(0, 0, 134)","(0, 0, 137)","(-24, 20, 41)","(-24, 20, 42)",3.0,1.0
"(0, 0, 134)","(0, 0, 138)","(-24, 20, 41)","(-25, 20, 42)",4.0,1.41421356237
"(0, 0, 134)","(0, 0, 139)","(-24, 20, 41)","(-25, 21, 42)",5.0,1.73205080757
"(0, 0, 134)","(0, 1, 128)","(-24, 20, 41)","(-23, 20, 40)",6.0827625303,1.41421356237
"(0, 0, 134)","(0, 1, 129)","(-24, 20, 41)","(-23, 20, 40)",5.09901951359,1.41421356237
"(0, 0, 134)","(0, 1, 130)","(-24, 20, 41)","(-23, 20, 40)",4.12310562562,1.41421356237
"(0, 0, 134)","(0, 1, 131)","(-24, 20, 41)","(-23, 20, 41)",3.16227766017,1.0
"(0, 0, 134)","(0, 1, 132)","(-24, 20, 41)","(-24, 20, 41)",2.2360679775,0.0
"(0, 0, 134)","(0, 1, 136)","(-24, 20, 41)","(-24, 21, 42)",2.2360679775,1.41421356237
"(0, 0, 134)","(0, 1, 137)","(-24, 20, 41)","(-25, 21, 42)",3.16227766017,1.73205080757
"(0, 0, 134)","(0, 2, 128)","(-24, 20, 41)","(-23, 21, 40)",6.32455532034,1.73205080757
"(0, 0, 134)","(0, 2, 129)","(-24, 20, 41)","(-23, 21, 41)",5.38516480713,1.41421356237
"(0, 0, 134)","(0, 2, 130)","(-24, 20, 41)","(-23, 21, 41)",4.472135955,1.41421356237
"(0, 0, 134)","(0, 2, 131)","(-24, 20, 41)","(-24, 21, 41)",3.60555127546,1.0
"(0, 0, 134)","(0, 2, 132)","(-24, 20, 41)","(-24, 21, 41)",2.82842712475,1.0
"(0, 0, 134)","(0, 2, 133)","(-24, 20, 41)","(-24, 21, 42)",2.2360679775,1.41421356237
"(0, 0, 135)","(0, 0, 130)","(-24, 20, 41)","(-23, 19, 40)",5.0,1.73205080757
"(0, 0, 135)","(0, 0, 131)","(-24, 20, 41)","(-23, 19, 40)",4.0,1.73205080757
"(0, 0, 135)","(0, 0, 132)","(-24, 20, 41)","(-24, 19, 40)",3.0,1.41421356237
"(0, 0, 135)","(0, 0, 138)","(-24, 20, 41)","(-25, 20, 42)",3.0,1.41421356237
"(0, 0, 135)","(0, 0, 139)","(-24, 20, 41)","(-25, 21, 42)",4.0,1.73205080757
"(0, 0, 135)","(0, 1, 128)","(-24, 20, 41)","(-23, 20, 40)",7.07106781187,1.41421356237
"(0, 0, 135)","(0, 1, 129)","(-24, 20, 41)","(-23, 20, 40)",6.0827625303,1.41421356237
"(0, 0, 135)","(0, 1, 130)","(-24, 20, 41)","(-23, 20, 40)",5.09901951359,1.41421356237
"(0, 0, 135)","(0, 1, 131)","(-24, 20, 41)","(-23, 20, 41)",4.12310562562,1.0
"(0, 0, 135)","(0, 1, 132)","(-24, 20, 41)","(-24, 20, 41)",3.16227766017,0.0
"(0, 0, 135)","(0, 1, 133)","(-24, 20, 41)","(-24, 21, 41)",2.2360679775,1.0
"(0, 0, 135)","(0, 1, 137)","(-24, 20, 41)","(-25, 21, 42)",2.2360679775,1.73205080757
"(0, 0, 135)","(0, 2, 128)","(-24, 20, 41)","(-23, 21, 40)",7.28010988928,1.73205080757
"(0, 0, 135)","(0, 2, 129)","(-24, 20, 41)","(-23, 21, 41)",6.32455532034,1.41421356237
"(0, 0, 135)","(0, 2, 130)","(-24, 20, 41)","(-23, 21, 41)",5.38516480713,1.41421356237
"(0, 0, 135)","(0, 2, 131)","(-24, 20, 41)","(-24, 21, 41)",4.472135955,1.0
"(0, 0, 135)","(0, 2, 132)","(-24, 20, 41)","(-24, 21, 41)",3.60555127546,1.0
"(0, 0, 135)","(0, 2, 133)","(-24, 20, 41)","(-24, 21, 42)",2.82842712475,1.41421356237
"(0, 0, 136)","(0, 0, 130)","(-24, 20, 41)","(-23, 19, 40)",6.0,1.73205080757
"(0, 0, 136)","(0, 0, 131)","(-24, 20, 41)","(-23, 19, 40)",5.0,1.73205080757
"(0, 0, 136)","(0, 0, 132)","(-24, 20, 41)","(-24, 19, 40)",4.0,1.41421356237
"(0, 0, 136)","(0, 0, 133)","(-24, 20, 41)","(-24, 20, 40)",3.0,1.0
"(0, 0, 136)","(0, 0, 139)","(-24, 20, 41)","(-25, 21, 42)",3.0,1.73205080757
"(0, 0, 136)","(0, 1, 128)","(-24, 20, 41)","(-23, 20, 40)",8.0622577483,1.41421356237
"(0, 0, 136)","(0, 1, 129)","(-24, 20, 41)","(-23, 20, 40)",7.07106781187,1.41421356237
"(0, 0, 136)","(0, 1, 130)","(-24, 20, 41)","(-23, 20, 40)",6.0827625303,1.41421356237
"(0, 0, 136)","(0, 1, 131)","(-24, 20, 41)","(-23, 20, 41)",5.09901951359,1.0
"(0, 0, 136)","(0, 1, 132)","(-24, 20, 41)","(-24, 20, 41)",4.12310562562,0.0
"(0, 0, 136)","(0, 1, 133)","(-24, 20, 41)","(-24, 21, 41)",3.16227766017,1.0
"(0, 0, 136)","(0, 1, 134)","(-24, 20, 41)","(-24, 21, 41)",2.2360679775,1.0
"(0, 0, 136)","(0, 2, 128)","(-24, 20, 41)","(-23, 21, 40)",8.24621125124,1.73205080757
"(0, 0, 136)","(0, 2, 129)","(-24, 20, 41)","(-23, 21, 41)",7.28010988928,1.41421356237
"(0, 0, 136)","(0, 2, 130)","(-24, 20, 41)","(-23, 21, 41)",6.32455532034,1.41421356237
"(0, 0, 136)","(0, 2, 131)","(-24, 20, 41)","(-24, 21, 41)",5.38516480713,1.0
"(0, 0, 136)","(0, 2, 132)","(-24, 20, 41)","(-24, 21, 41)",4.472135955,1.0
"(0, 0, 136)","(0, 2, 133)","(-24, 20, 41)","(-24, 21, 42)",3.60555127546,1.41421356237
"(0, 0, 137)","(0, 0, 133)","(-24, 20, 42)","(-24, 20, 40)",4.0,2.0
"(0, 0, 137)","(0, 0, 134)","(-24, 20, 42)","(-24, 20, 41)",3.0,1.0
"(0, 0, 137)","(0, 0, 140)","(-24, 20, 42)","(-25, 21, 43)",3.0,1.73205080757
"(0, 0, 137)","(0, 0, 141)","(-24, 20, 42)","(-25, 21, 43)",4.0,1.73205080757
"(0, 0, 137)","(0, 0, 142)","(-24, 20, 42)","(-25, 21, 43)",5.0,1.73205080757
"(0, 0, 137)","(0, 1, 131)","(-24, 20, 42)","(-23, 20, 41)",6.0827625303,1.41421356237
"(0, 0, 137)","(0, 1, 132)","(-24, 20, 42)","(-24, 20, 41)",5.09901951359,1.0
"(0, 0, 137)","(0, 1, 133)","(-24, 20, 42)","(-24, 21, 41)",4.12310562562,1.41421356237
"(0, 0, 137)","(0, 1, 134)","(-24, 20, 42)","(-24, 21, 41)",3.16227766017,1.41421356237
"(0, 0, 137)","(0, 1, 135)","(-24, 20, 42)","(-24, 21, 42)",2.2360679775,1.0
"(0, 0, 137)","(0, 1, 139)","(-24, 20, 42)","(-25, 21, 43)",2.2360679775,1.73205080757
"(0, 0, 137)","(0, 2, 129)","(-24, 20, 42)","(-23, 21, 41)",8.24621125124,1.73205080757
"(0, 0, 137)","(0, 2, 130)","(-24, 20, 42)","(-23, 21, 41)",7.28010988928,1.73205080757
"(0, 0, 137)","(0, 2, 131)","(-24, 20, 42)","(-24, 21, 41)",6.32455532034,1.41421356237
"(0, 0, 137)","(0, 2, 132)","(-24, 20, 42)","(-24, 21, 41)",5.38516480713,1.41421356237
"(0, 0, 137)","(0, 2, 133)","(-24, 20, 42)","(-24, 21, 42)",4.472135955,1.0
"(0, 0, 137)","(0, 2, 134)","(-24, 20, 42)","(-24, 22, 42)",3.60555127546,2.0
"(0, 0, 137)","(0, 2, 135)","(-24, 20, 42)","(-24, 22, 42)",2.82842712475,2.0
"(0, 0, 137)","(0, 3, 131)","(-24, 20, 42)","(-24, 22, 42)",6.7082039325,2.0
"(0, 0, 137)","(0, 3, 132)","(-24, 20, 42)","(-24, 22, 42)",5.83095189485,2.0
"(0, 0, 137)","(0, 3, 133)","(-24, 20, 42)","(-24, 22, 42)",5.0,2.0
"(0, 0, 138)","(0, 0, 134)","(-25, 20, 42)","(-24, 20, 41)",4.0,1.41421356237
"(0, 0, 138)","(0, 0, 135)","(-25, 20, 42)","(-24, 20, 41)",3.0,1.41421356237
"(0, 0, 138)","(0, 0, 141)","(-25, 20, 42)","(-25, 21, 43)",3.0,1.41421356237
"(0, 0, 138)","(0, 0, 142)","(-25, 20, 42)","(-25, 21, 43)",4.0,1.41421356237
"(0, 0, 138)","(0, 0, 143)","(-25, 20, 42)","(-26, 21, 43)",5.0,1.73205080757
"(0, 0, 138)","(0, 1, 132)","(-25, 20, 42)","(-24, 20, 41)",6.0827625303,1.41421356237
"(0, 0, 138)","(0, 1, 133)","(-25, 20, 42)","(-24, 21, 41)",5.09901951359,1.73205080757
"(0, 0, 138)","(0, 1, 134)","(-25, 20, 42)","(-24, 21, 41)",4.12310562562,1.73205080757
"(0, 0, 138)","(0, 1, 135)","(-25, 20, 42)","(-24, 21, 42)",3.16227766017,1.41421356237
"(0, 0, 138)","(0, 1, 136)","(-25, 20, 42)","(-24, 21, 42)",2.2360679775,1.41421356237
"(0, 0, 138)","(0, 2, 131)","(-25, 20, 42)","(-24, 21, 41)",7.28010988928,1.73205080757
"(0, 0, 138)","(0, 2, 132)","(-25, 20, 42)","(-24, 21, 41)",6.32455532034,1.73205080757
"(0, 0, 138)","(0, 2, 133)","(-25, 20, 42)","(-24, 21, 42)",5.38516480713,1.41421356237
"(0, 0, 139)","(0, 0, 134)","(-25, 21, 42)","(-24, 20, 41)",5.0,1.73205080757
"(0, 0, 139)","(0, 0, 135)","(-25, 21, 42)","(-24, 20, 41)",4.0,1.73205080757
"(0, 0, 139)","(0, 0, 136)","(-25, 21, 42)","(-24, 20, 41)",3.0,1.73205080757
"(0, 0, 139)","(0, 0, 142)","(-25, 21, 42)","(-25, 21, 43)",3.0,1.0
"(0, 0, 139)","(0, 0, 143)","(-25, 21, 42)","(-26, 21, 43)",4.0,1.41421356237
"(0, 0, 139)","(0, 1, 132)","(-25, 21, 42)","(-24, 20, 41)",7.07106781187,1.73205080757
"(0, 0, 139)","(0, 1, 133)","(-25, 21, 42)","(-24, 21, 41)",6.0827625303,1.41421356237
"(0, 0, 139)","(0, 1, 134)","(-25, 21, 42)","(-24, 21, 41)",5.09901951359,1.41421356237
"(0, 0, 139)","(0, 1, 135)","(-25, 21, 42)","(-24, 21, 42)",4.12310562562,1.0
"(0, 0, 139)","(0, 1, 136)","(-25, 21, 42)","(-24, 21, 42)",3.16227766017,1.0
"(0, 0, 139)","(0, 1, 137)","(-25, 21, 42)","(-25, 21, 42)",2.2360679775,0.0
"(0, 0, 139)","(0, 2, 131)","(-25, 21, 42)","(-24, 21, 41)",8.24621125124,1.41421356237
"(0, 0, 139)","(0, 2, 132)","(-25, 21, 42)","(-24, 21, 41)",7.28010988928,1.41421356237
"(0, 0, 139)","(0, 2, 133)","(-25, 21, 42)","(-24, 21, 42)",6.32455532034,1.0
"(0, 0, 139)","(0, 2, 134)","(-25, 21, 42)","(-24, 22, 42)",5.38516480713,1.41421356237
"(0, 0, 139)","(0, 2, 135)","(-25, 21, 42)","(-24, 22, 42)",4.472135955,1.41421356237
"(0, 0, 139)","(0, 2, 136)","(-25, 21, 42)","(-24, 22, 43)",3.60555127546,1.73205080757
"(0, 0, 139)","(0, 2, 137)","(-25, 21, 42)","(-25, 22, 43)",2.82842712475,1.41421356237
"(0, 0, 139)","(0, 2, 138)","(-25, 21, 42)","(-25, 22, 43)",2.2360679775,1.41421356237
"(0, 0, 139)","(0, 3, 131)","(-25, 21, 42)","(-24, 22, 42)",8.54400374532,1.41421356237
"(0, 0, 139)","(0, 3, 132)","(-25, 21, 42)","(-24, 22, 42)",7.61577310586,1.41421356237
"(0, 0, 139)","(0, 3, 133)","(-25, 21, 42)","(-24, 22, 42)",6.7082039325,1.41421356237
"(0, 0, 140)","(0, 0, 137)","(-25, 21, 43)","(-24, 20, 42)",3.0,1.73205080757
"(0, 0, 140)","(0, 0, 143)","(-25, 21, 43)","(-26, 21, 43)",3.0,1.0
"(0, 0, 140)","(0, 0, 144)","(-25, 21, 43)","(-26, 21, 44)",4.0,1.41421356237
"(0, 0, 140)","(0, 0, 145)","(-25, 21, 43)","(-26, 21, 44)",5.0,1.41421356237
"(0, 0, 140)","(0, 0, 146)","(-25, 21, 43)","(-26, 22, 44)",6.0,1.73205080757
"(0, 0, 140)","(0, 1, 135)","(-25, 21, 43)","(-24, 21, 42)",5.09901951359,1.41421356237
"(0, 0, 140)","(0, 1, 136)","(-25, 21, 43)","(-24, 21, 42)",4.12310562562,1.41421356237
"(0, 0, 140)","(0, 1, 137)","(-25, 21, 43)","(-25, 21, 42)",3.16227766017,1.0
"(0, 0, 140)","(0, 1, 138)","(-25, 21, 43)","(-25, 21, 43)",2.2360679775,0.0
"(0, 0, 140)","(0, 1, 142)","(-25, 21, 43)","(-25, 22, 44)",2.2360679775,1.41421356237
"(0, 0, 140)","(0, 1, 143)","(-25, 21, 43)","(-26, 22, 44)",3.16227766017,1.73205080757
"(0, 0, 140)","(0, 1, 144)","(-25, 21, 43)","(-26, 22, 44)",4.12310562562,1.73205080757
"(0, 0, 140)","(0, 2, 133)","(-25, 21, 43)","(-24, 21, 42)",7.28010988928,1.41421356237
"(0, 0, 140)","(0, 2, 134)","(-25, 21, 43)","(-24, 22, 42)",6.32455532034,1.73205080757
"(0, 0, 140)","(0, 2, 135)","(-25, 21, 43)","(-24, 22, 42)",5.38516480713,1.73205080757
"(0, 0, 140)","(0, 2, 136)","(-25, 21, 43)","(-24, 22, 43)",4.472135955,1.41421356237
"(0, 0, 140)","(0, 2, 137)","(-25, 21, 43)","(-25, 22, 43)",3.60555127546,1.0
"(0, 0, 140)","(0, 2, 138)","(-25, 21, 43)","(-25, 22, 43)",2.82842712475,1.0
"(0, 0, 140)","(0, 2, 139)","(-25, 21, 43)","(-25, 22, 44)",2.2360679775,1.41421356237
"(0, 0, 140)","(0, 3, 131)","(-25, 21, 43)","(-24, 22, 42)",9.48683298051,1.73205080757
"(0, 0, 140)","(0, 3, 132)","(-25, 21, 43)","(-24, 22, 42)",8.54400374532,1.73205080757
"(0, 0, 140)","(0, 3, 133)","(-25, 21, 43)","(-24, 22, 42)",7.61577310586,1.73205080757
"(0, 0, 140)","(0, 3, 136)","(-25, 21, 43)","(-25, 23, 43)",5.0,2.0
"(0, 0, 141)","(0, 0, 137)","(-25, 21, 43)","(-24, 20, 42)",4.0,1.73205080757
"(0, 0, 141)","(0, 0, 138)","(-25, 21, 43)","(-25, 20, 42)",3.0,1.41421356237
"(0, 0, 141)","(0, 0, 144)","(-25, 21, 43)","(-26, 21, 44)",3.0,1.41421356237
"(0, 0, 141)","(0, 0, 145)","(-25, 21, 43)","(-26, 21, 44)",4.0,1.41421356237
"(0, 0, 141)","(0, 0, 146)","(-25, 21, 43)","(-26, 22, 44)",5.0,1.73205080757
"(0, 0, 141)","(0, 1, 135)","(-25, 21, 43)","(-24, 21, 42)",6.0827625303,1.41421356237
"(0, 0, 141)","(0, 1, 136)","(-25, 21, 43)","(-24, 21, 42)",5.09901951359,1.41421356237
"(0, 0, 141)","(0, 1, 137)","(-25, 21, 43)","(-25, 21, 42)",4.12310562562,1.0
"(0, 0, 141)","(0, 1, 138)","(-25, 21, 43)","(-25, 21, 43)",3.16227766017,0.0
"(0, 0, 141)","(0, 1, 139)","(-25, 21, 43)","(-25, 21, 43)",2.2360679775,0.0
"(0, 0, 141)","(0, 1, 143)","(-25, 21, 43)","(-26, 22, 44)",2.2360679775,1.73205080757
"(0, 0, 141)","(0, 1, 144)","(-25, 21, 43)","(-26, 22, 44)",3.16227766017,1.73205080757
"(0, 0, 141)","(0, 2, 133)","(-25, 21, 43)","(-24, 21, 42)",8.24621125124,1.41421356237
"(0, 0, 141)","(0, 2, 134)","(-25, 21, 43)","(-24, 22, 42)",7.28010988928,1.73205080757
"(0, 0, 141)","(0, 2, 135)","(-25, 21, 43)","(-24, 22, 42)",6.32455532034,1.73205080757
"(0, 0, 141)","(0, 2, 136)","(-25, 21, 43)","(-24, 22, 43)",5.38516480713,1.41421356237
"(0, 0, 141)","(0, 2, 137)","(-25, 21, 43)","(-25, 22, 43)",4.472135955,1.0
"(0, 0, 141)","(0, 2, 138)","(-25, 21, 43)","(-25, 22, 43)",3.60555127546,1.0
"(0, 0, 141)","(0, 2, 139)","(-25, 21, 43)","(-25, 22, 44)",2.82842712475,1.41421356237
"(0, 0, 141)","(0, 3, 131)","(-25, 21, 43)","(-24, 22, 42)",10.4403065089,1.73205080757
"(0, 0, 141)","(0, 3, 132)","(-25, 21, 43)","(-24, 22, 42)",9.48683298051,1.73205080757
"(0, 0, 141)","(0, 3, 133)","(-25, 21, 43)","(-24, 22, 42)",8.54400374532,1.73205080757
"(0, 0, 141)","(0, 3, 136)","(-25, 21, 43)","(-25, 23, 43)",5.83095189485,2.0
"(0, 0, 142)","(0, 0, 137)","(-25, 21, 43)","(-24, 20, 42)",5.0,1.73205080757
"(0, 0, 142)","(0, 0, 138)","(-25, 21, 43)","(-25, 20, 42)",4.0,1.41421356237
"(0, 0, 142)","(0, 0, 139)","(-25, 21, 43)","(-25, 21, 42)",3.0,1.0
"(0, 0, 142)","(0, 0, 145)","(-25, 21, 43)","(-26, 21, 44)",3.0,1.41421356237
"(0, 0, 142)","(0, 0, 146)","(-25, 21, 43)","(-26, 22, 44)",4.0,1.73205080757
"(0, 0, 142)","(0, 1, 135)","(-25, 21, 43)","(-24, 21, 42)",7.07106781187,1.41421356237
"(0, 0, 142)","(0, 1, 136)","(-25, 21, 43)","(-24, 21, 42)",6.0827625303,1.41421356237
"(0, 0, 142)","(0, 1, 137)","(-25, 21, 43)","(-25, 21, 42)",5.09901951359,1.0
"(0, 0, 142)","(0, 1, 138)","(-25, 21, 43)","(-25, 21, 43)",4.12310562562,0.0
"(0, 0, 142)","(0, 1, 139)","(-25, 21, 43)","(-25, 21, 43)",3.16227766017,0.0
"(0, 0, 142)","(0, 1, 140)","(-25, 21, 43)","(-25, 22, 43)",2.2360679775,1.0
"(0, 0, 142)","(0, 1, 144)","(-25, 21, 43)","(-26, 22, 44)",2.2360679775,1.73205080757
"(0, 0, 142)","(0, 2, 133)","(-25, 21, 43)","(-24, 21, 42)",9.21954445729,1.41421356237
"(0, 0, 142)","(0, 2, 134)","(-25, 21, 43)","(-24, 22, 42)",8.24621125124,1.73205080757
"(0, 0, 142)","(0, 2, 135)","(-25, 21, 43)","(-24, 22, 42)",7.28010988928,1.73205080757
"(0, 0, 142)","(0, 2, 136)","(-25, 21, 43)","(-24, 22, 43)",6.32455532034,1.41421356237
"(0, 0, 142)","(0, 2, 137)","(-25, 21, 43)","(-25, 22, 43)",5.38516480713,1.0
"(0, 0, 142)","(0, 2, 138)","(-25, 21, 43)","(-25, 22, 43)",4.472135955,1.0
"(0, 0, 142)","(0, 2, 139)","(-25, 21, 43)","(-25, 22, 44)",3.60555127546,1.41421356237
"(0, 0, 142)","(0, 3, 131)","(-25, 21, 43)","(-24, 22, 42)",11.401754251,1.73205080757
"(0, 0, 142)","(0, 3, 132)","(-25, 21, 43)","(-24, 22, 42)",10.4403065089,1.73205080757
"(0, 0, 142)","(0, 3, 133)","(-25, 21, 43)","(-24, 22, 42)",9.48683298051,1.73205080757
"(0, 0, 142)","(0, 3, 136)","(-25, 21, 43)","(-25, 23, 43)",6.7082039325,2.0
"(0, 0, 143)","(0, 0, 138)","(-26, 21, 43)","(-25, 20, 42)",5.0,1.73205080757
"(0, 0, 143)","(0, 0, 139)","(-26, 21, 43)","(-25, 21, 42)",4.0,1.41421356237
"(0, 0, 143)","(0, 0, 140)","(-26, 21, 43)","(-25, 21, 43)",3.0,1.0
"(0, 0, 143)","(0, 0, 146)","(-26, 21, 43)","(-26, 22, 44)",3.0,1.41421356237
"(0, 0, 143)","(0, 1, 137)","(-26, 21, 43)","(-25, 21, 42)",6.0827625303,1.41421356237
"(0, 0, 143)","(0, 1, 138)","(-26, 21, 43)","(-25, 21, 43)",5.09901951359,1.0
"(0, 0, 143)","(0, 1, 139)","(-26, 21, 43)","(-25, 21, 43)",4.12310562562,1.0
"(0, 0, 143)","(0, 1, 140)","(-26, 21, 43)","(-25, 22, 43)",3.16227766017,1.41421356237
"(0, 0, 143)","(0, 1, 141)","(-26, 21, 43)","(-25, 22, 44)",2.2360679775,1.73205080757
"(0, 0, 143)","(0, 2, 137)","(-26, 21, 43)","(-25, 22, 43)",6.32455532034,1.41421356237
"(0, 0, 143)","(0, 2, 138)","(-26, 21, 43)","(-25, 22, 43)",5.38516480713,1.41421356237
"(0, 0, 143)","(0, 2, 139)","(-26, 21, 43)","(-25, 22, 44)",4.472135955,1.73205080757
"(0, 0, 144)","(0, 0, 140)","(-26, 21, 44)","(-25, 21, 43)",4.0,1.41421356237
"(0, 0, 144)","(0, 0, 141)","(-26, 21, 44)","(-25, 21, 43)",3.0,1.41421356237
"(0, 0, 144)","(0, 0, 147)","(-26, 21, 44)","(-26, 22, 45)",3.0,1.41421356237
"(0, 0, 144)","(0, 0, 148)","(-26, 21, 44)","(-26, 22, 45)",4.0,1.41421356237
"(0, 0, 144)","(0, 0, 149)","(-26, 21, 44)","(-27, 22, 45)",5.0,1.73205080757
"(0, 0, 144)","(0, 1, 138)","(-26, 21, 44)","(-25, 21, 43)",6.0827625303,1.41421356237
"(0, 0, 144)","(0, 1, 139)","(-26, 21, 44)","(-25, 21, 43)",5.09901951359,1.41421356237
"(0, 0, 144)","(0, 1, 140)","(-26, 21, 44)","(-25, 22, 43)",4.12310562562,1.73205080757
"(0, 0, 144)","(0, 1, 141)","(-26, 21, 44)","(-25, 22, 44)",3.16227766017,1.41421356237
"(0, 0, 144)","(0, 1, 142)","(-26, 21, 44)","(-25, 22, 44)",2.2360679775,1.41421356237
"(0, 0, 144)","(0, 1, 146)","(-26, 21, 44)","(-26, 22, 45)",2.2360679775,1.41421356237
"(0, 0, 144)","(0, 2, 137)","(-26, 21, 44)","(-25, 22, 43)",7.28010988928,1.73205080757
"(0, 0, 144)","(0, 2, 138)","(-26, 21, 44)","(-25, 22, 43)",6.32455532034,1.73205080757
"(0, 0, 144)","(0, 2, 139)","(-26, 21, 44)","(-25, 22, 44)",5.38516480713,1.41421356237
"(0, 0, 145)","(0, 0, 140)","(-26, 21, 44)","(-25, 21, 43)",5.0,1.41421356237
"(0, 0, 145)","(0, 0, 141)","(-26, 21, 44)","(-25, 21, 43)",4.0,1.41421356237
"(0, 0, 145)","(0, 0, 142)","(-26, 21, 44)","(-25, 21, 43)",3.0,1.41421356237
"(0, 0, 145)","(0, 0, 148)","(-26, 21, 44)","(-26, 22, 45)",3.0,1.41421356237
"(0, 0, 145)","(0, 0, 149)","(-26, 21, 44)","(-27, 22, 45)",4.0,1.73205080757
"(0, 0, 145)","(0, 1, 138)","(-26, 21, 44)","(-25, 21, 43)",7.07106781187,1.41421356237
"(0, 0, 145)","(0, 1, 139)","(-26, 21, 44)","(-25, 21, 43)",6.0827625303,1.41421356237
