color1,color2,transformed_color1,transformed_color2,distance,transformed_distance
"(0, 10, 153)","(23, 0, 154)","(0, 14, 149)","(0, 14, 149)",25.099800796,0.0
"(0, 10, 153)","(24, 0, 154)","(0, 14, 149)","(0, 14, 149)",26.0192236625,0.0
"(0, 10, 153)","(25, 0, 154)","(0, 14, 149)","(0, 14, 149)",26.9443871706,0.0
"(0, 10, 154)","(22, 0, 155)","(0, 14, 150)","(0, 14, 150)",24.1867732449,0.0
"(0, 10, 154)","(23, 0, 155)","(0, 14, 150)","(0, 14, 150)",25.099800796,0.0
"(0, 10, 154)","(24, 0, 155)","(0, 14, 150)","(0, 14, 150)",26.0192236625,0.0
"(0, 10, 154)","(25, 0, 155)","(0, 14, 150)","(0, 14, 150)",26.9443871706,0.0
"(0, 10, 155)","(22, 0, 156)","(0, 14, 151)","(0, 14, 151)",24.1867732449,0.0
"(0, 10, 155)","(23, 0, 156)","(0, 14, 151)","(0, 14, 151)",25.099800796,0.0
"(0, 10, 155)","(24, 0, 156)","(0, 14, 151)","(0, 14, 151)",26.0192236625,0.0
"(0, 10, 155)","(25, 0, 156)","(0, 14, 151)","(0, 14, 151)",26.9443871706,0.0
"(0, 10, 156)","(22, 0, 157)","(0, 14, 152)","(0, 14, 152)",24.1867732449,0.0
"(0, 10, 156)","(23, 0, 157)","(0, 14, 152)","(0, 14, 152)",25.099800796,0.0
"(0, 10, 156)","(24, 0, 157)","(0, 14, 152)","(0, 14, 152)",26.0192236625,0.0
"(0, 10, 156)","(25, 0, 157)","(0, 14, 152)","(0, 14, 152)",26.9443871706,0.0
"(0, 10, 157)","(22, 0, 158)","(0, 14, 153)","(0, 14, 153)",24.1867732449,0.0
"(0, 10, 157)","(23, 0, 158)","(0, 14, 153)","(0, 14, 153)",25.099800796,0.0
"(0, 10, 157)","(24, 0, 158)","(0, 14, 153)","(0, 14, 153)",26.0192236625,0.0
"(0, 10, 157)","(25, 0, 158)","(0, 14, 153)","(0, 14, 153)",26.9443871706,0.0
"(0, 10, 158)","(22, 0, 159)","(0, 14, 154)","(0, 14, 154)",24.1867732449,0.0
"(0, 10, 158)","(23, 0, 159)","(0, 14, 154)","(0, 14, 154)",25.099800796,0.0
"(0, 10, 158)","(24, 0, 159)","(0, 14, 154)","(0, 14, 154)",26.0192236625,0.0
"(0, 10, 159)","(22, 0, 159)","(0, 14, 154)","(0, 14, 154)",24.1660919472,0.0
"(0, 10, 159)","(23, 0, 159)","(0, 14, 154)","(0, 14, 154)",25.079872408,0.0
"(0, 10, 159)","(24, 0, 159)","(0, 14, 154)","(0, 14, 154)",26.0,0.0
"(0, 10, 160)","(22, 0, 160)","(0, 14, 155)","(0, 14, 155)",24.1660919472,0.0
"(0, 10, 160)","(23, 0, 160)","(0, 14, 155)","(0, 14, 155)",25.079872408,0.0
"(0, 10, 160)","(24, 0, 160)","(0, 14, 155)","(0, 14, 155)",26.0,0.0
"(0, 10, 161)","(21, 0, 161)","(0, 14, 156)","(0, 14, 156)",23.2594066992,0.0
"(0, 10, 161)","(22, 0, 161)","(0, 14, 156)","(0, 14, 156)",24.1660919472,0.0
"(0, 10, 161)","(23, 0, 161)","(0, 14, 156)","(0, 14, 156)",25.079872408,0.0
"(0, 10, 161)","(24, 0, 161)","(0, 14, 156)","(0, 14, 156)",26.0,0.0
"(0, 10, 162)","(21, 0, 162)","(0, 14, 157)","(0, 14, 157)",23.2594066992,0.0
"(0, 10, 162)","(22, 0, 162)","(0, 14, 157)","(0, 14, 157)",24.1660919472,0.0
"(0, 10, 162)","(23, 0, 162)","(0, 14, 157)","(0, 14, 157)",25.079872408,0.0
"(0, 10, 162)","(24, 0, 162)","(0, 14, 157)","(0, 14, 157)",26.0,0.0
"(0, 10, 163)","(21, 0, 163)","(0, 14, 158)","(0, 14, 158)",23.2594066992,0.0
"(0, 10, 163)","(22, 0, 163)","(0, 14, 158)","(0, 14, 158)",24.1660919472,0.0
"(0, 10, 163)","(23, 0, 163)","(0, 14, 158)","(0, 14, 158)",25.079872408,0.0
"(0, 10, 163)","(24, 0, 163)","(0, 14, 158)","(0, 14, 158)",26.0,0.0
"(0, 10, 164)","(25, 0, 164)","(0, 15, 159)","(0, 15, 159)",26.9258240357,0.0
"(0, 10, 164)","(26, 0, 164)","(0, 15, 159)","(0, 15, 159)",27.8567765544,0.0
"(0, 10, 164)","(27, 0, 164)","(0, 15, 159)","(0, 15, 159)",28.7923600978,0.0
"(0, 10, 165)","(24, 0, 165)","(0, 15, 160)","(0, 15, 160)",26.0,0.0
"(0, 10, 165)","(25, 0, 165)","(0, 15, 160)","(0, 15, 160)",26.9258240357,0.0
"(0, 10, 165)","(26, 0, 165)","(0, 15, 160)","(0, 15, 160)",27.8567765544,0.0
"(0, 10, 165)","(27, 0, 165)","(0, 15, 160)","(0, 15, 160)",28.7923600978,0.0
"(0, 10, 166)","(24, 0, 166)","(0, 15, 161)","(0, 15, 161)",26.0,0.0
"(0, 10, 166)","(25, 0, 166)","(0, 15, 161)","(0, 15, 161)",26.9258240357,0.0
"(0, 10, 166)","(26, 0, 166)","(0, 15, 161)","(0, 15, 161)",27.8567765544,0.0
"(0, 10, 166)","(26, 0, 167)","(0, 15, 161)","(0, 15, 161)",27.8747197295,0.0
"(0, 10, 166)","(27, 0, 166)","(0, 15, 161)","(0, 15, 161)",28.7923600978,0.0
"(0, 10, 166)","(27, 0, 167)","(0, 15, 161)","(0, 15, 161)",28.8097205818,0.0
"(0, 10, 167)","(24, 0, 167)","(0, 15, 162)","(0, 15, 162)",26.0,0.0
"(0, 10, 167)","(24, 0, 168)","(0, 15, 162)","(0, 15, 162)",26.0192236625,0.0
"(0, 10, 167)","(25, 0, 167)","(0, 15, 162)","(0, 15, 162)",26.9258240357,0.0
"(0, 10, 167)","(25, 0, 168)","(0, 15, 162)","(0, 15, 162)",26.9443871706,0.0
"(0, 10, 167)","(26, 0, 168)","(0, 15, 162)","(0, 15, 162)",27.8747197295,0.0
"(0, 10, 168)","(24, 0, 169)","(0, 15, 163)","(0, 15, 163)",26.0192236625,0.0
"(0, 10, 168)","(25, 0, 169)","(0, 15, 163)","(0, 15, 163)",26.9443871706,0.0
"(0, 10, 168)","(26, 0, 169)","(0, 15, 163)","(0, 15, 163)",27.8747197295,0.0
